,code,decimal_point,name,pre_close,volunit,type,kind,market
21177,148385,3.0,18京质02,32768.5,10.0,证券,债券,1
21178,148386,3.0,18京质03,32768.5,10.0,证券,债券,1
21179,148387,3.0,18京质04,32768.5,10.0,证券,债券,1
21180,148388,3.0,18云质12,32768.5,10.0,证券,债券,1
21181,148389,3.0,18云质13,32768.5,10.0,证券,债券,1
21182,148390,3.0,18云质14,32768.5,10.0,证券,债券,1
21183,148391,3.0,18云质15,32768.5,10.0,证券,债券,1
21184,148392,3.0,18湘质13,32768.5,10.0,证券,债券,1
21185,148393,3.0,18湘质14,32768.5,10.0,证券,债券,1
21186,148394,3.0,18湘质15,32768.5,10.0,证券,债券,1
21187,148395,3.0,18厦质01,32768.5,10.0,证券,债券,1
21188,148396,3.0,18厦质02,32768.5,10.0,证券,债券,1
21189,148397,3.0,18厦质03,32768.5,10.0,证券,债券,1
21190,148398,3.0,18厦质04,32768.5,10.0,证券,债券,1
21191,148399,3.0,18厦质05,32768.5,10.0,证券,债券,1
21192,148400,3.0,18厦质06,32768.5,10.0,证券,债券,1
21193,148401,3.0,18新质10,32768.5,10.0,证券,债券,1
21194,148402,3.0,18新质11,32768.5,10.0,证券,债券,1
21195,148403,3.0,18新质12,32768.5,10.0,证券,债券,1
21196,148404,3.0,18新质13,32768.5,10.0,证券,债券,1
21197,148405,3.0,18新质14,32768.5,10.0,证券,债券,1
21198,148406,3.0,18新质15,32768.5,10.0,证券,债券,1
21199,148407,3.0,18新质16,32768.5,10.0,证券,债券,1
21200,148408,3.0,18新质17,32768.5,10.0,证券,债券,1
21201,148409,3.0,18新质18,32768.5,10.0,证券,债券,1
21202,148410,3.0,18新质19,32768.5,10.0,证券,债券,1
21203,148411,3.0,18苏质09,32768.5,10.0,证券,债券,1
21204,148412,3.0,18苏质10,32768.5,10.0,证券,债券,1
21205,148413,3.0,18苏质11,32768.5,10.0,证券,债券,1
21206,148414,3.0,18琼质05,32768.5,10.0,证券,债券,1
21207,148415,3.0,18琼质06,32768.5,10.0,证券,债券,1
21208,148416,3.0,18琼质07,32768.5,10.0,证券,债券,1
21209,148417,3.0,18琼质08,32768.5,10.0,证券,债券,1
21210,148418,3.0,18琼质09,32768.5,10.0,证券,债券,1
21211,148419,3.0,18粤质20,32768.5,10.0,证券,债券,1
21212,148420,3.0,18粤质21,32768.5,10.0,证券,债券,1
21213,148421,3.0,18粤质22,32768.5,10.0,证券,债券,1
21214,148422,3.0,18粤质23,32768.5,10.0,证券,债券,1
21215,148423,3.0,18粤质24,32768.5,10.0,证券,债券,1
21216,148424,3.0,18粤质25,32768.5,10.0,证券,债券,1
21217,148425,3.0,18粤质26,32768.5,10.0,证券,债券,1
21218,148426,3.0,18粤质27,32768.5,10.0,证券,债券,1
21219,148427,3.0,18粤质28,32768.5,10.0,证券,债券,1
21220,148428,3.0,18粤质29,32768.5,10.0,证券,债券,1
21221,148429,3.0,18粤质30,32768.5,10.0,证券,债券,1
21222,148430,3.0,18粤质31,32768.5,10.0,证券,债券,1
21223,148431,3.0,18粤质32,32768.5,10.0,证券,债券,1
21224,148432,3.0,18粤质33,32768.5,10.0,证券,债券,1
21225,148433,3.0,18粤质34,32768.5,10.0,证券,债券,1
21226,148434,3.0,18黑质11,32768.5,10.0,证券,债券,1
21227,148435,3.0,18黑质12,32768.5,10.0,证券,债券,1
21228,148436,3.0,18黑质13,32768.5,10.0,证券,债券,1
21229,148437,3.0,18黑质14,32768.5,10.0,证券,债券,1
21230,148438,3.0,18黑质15,32768.5,10.0,证券,债券,1
21231,148439,3.0,18黑质16,32768.5,10.0,证券,债券,1
21232,148440,3.0,18黑质17,32768.5,10.0,证券,债券,1
21233,148441,3.0,18甘质09,32768.5,10.0,证券,债券,1
21234,148442,3.0,18甘质10,32768.5,10.0,证券,债券,1
21235,148443,3.0,18甘质11,32768.5,10.0,证券,债券,1
21236,148444,3.0,18黑质18,32768.5,10.0,证券,债券,1
21237,148445,3.0,18桂质11,32768.5,10.0,证券,债券,1
21238,148446,3.0,18桂质12,32768.5,10.0,证券,债券,1
21239,148447,3.0,18桂质13,32768.5,10.0,证券,债券,1
21240,148448,3.0,18桂质14,32768.5,10.0,证券,债券,1
21241,148449,3.0,18新质20,32768.5,10.0,证券,债券,1
21242,148450,3.0,18皖质09,32768.5,10.0,证券,债券,1
21243,148451,3.0,18皖质10,32768.5,10.0,证券,债券,1
21244,148452,3.0,18皖质11,32768.5,10.0,证券,债券,1
21245,148453,3.0,18青质04,32768.5,10.0,证券,债券,1
21246,148454,3.0,18青质05,32768.5,10.0,证券,债券,1
21247,148455,3.0,18青质06,32768.5,10.0,证券,债券,1
21248,148456,3.0,18青质07,32768.5,10.0,证券,债券,1
21249,148457,3.0,18青质08,32768.5,10.0,证券,债券,1
21250,148458,3.0,18青质09,32768.5,10.0,证券,债券,1
21251,148459,3.0,18鄂质08,32768.5,10.0,证券,债券,1
21252,148460,3.0,18鄂质09,32768.5,10.0,证券,债券,1
21253,148461,3.0,18鄂质10,32768.5,10.0,证券,债券,1
21254,148462,3.0,18内质21,32768.5,10.0,证券,债券,1
21255,148463,3.0,18深质01,32768.5,10.0,证券,债券,1
21256,148464,3.0,18深质02,32768.5,10.0,证券,债券,1
21257,148465,3.0,18浙质12,32768.5,10.0,证券,债券,1
21258,148466,3.0,18浙质13,32768.5,10.0,证券,债券,1
21259,148467,3.0,18京质05,32768.5,10.0,证券,债券,1
21260,148468,3.0,18京质06,32768.5,10.0,证券,债券,1
21261,148469,3.0,18京质07,32768.5,10.0,证券,债券,1
21262,148470,3.0,18京质08,32768.5,10.0,证券,债券,1
21263,148471,3.0,18京质09,32768.5,10.0,证券,债券,1
21264,148472,3.0,18川质18,32768.5,10.0,证券,债券,1
21265,148473,3.0,18川质19,32768.5,10.0,证券,债券,1
21266,148474,3.0,18川质20,32768.5,10.0,证券,债券,1
21267,148475,3.0,18川质21,32768.5,10.0,证券,债券,1
21268,148476,3.0,18川质22,32768.5,10.0,证券,债券,1
21269,148477,3.0,18川质23,32768.5,10.0,证券,债券,1
21270,148478,3.0,18川质24,32768.5,10.0,证券,债券,1
21271,148479,3.0,18川质25,32768.5,10.0,证券,债券,1
21272,148480,3.0,18川质26,32768.5,10.0,证券,债券,1
21273,148481,3.0,18川质27,32768.5,10.0,证券,债券,1
21274,148482,3.0,18川质28,32768.5,10.0,证券,债券,1
21275,148483,3.0,18川质29,32768.5,10.0,证券,债券,1
21276,148484,3.0,18冀质37,32768.5,10.0,证券,债券,1
21277,148485,3.0,18冀质38,32768.5,10.0,证券,债券,1
21278,148486,3.0,18冀质39,32768.5,10.0,证券,债券,1
21279,148487,3.0,18冀质40,32768.5,10.0,证券,债券,1
21280,148488,3.0,18鄂质11,32768.5,10.0,证券,债券,1
21281,148489,3.0,18鄂质12,32768.5,10.0,证券,债券,1
21282,148490,3.0,18鄂质13,32768.5,10.0,证券,债券,1
21283,148491,3.0,18鄂质14,32768.5,10.0,证券,债券,1
21284,148492,3.0,18陕质24,32768.5,10.0,证券,债券,1
21285,148493,3.0,18陕质25,32768.5,10.0,证券,债券,1
21286,148494,3.0,18陕质26,32768.5,10.0,证券,债券,1
21287,148495,3.0,18陕质27,32768.5,10.0,证券,债券,1
21288,148496,3.0,18陕质28,32768.5,10.0,证券,债券,1
21289,148497,3.0,18桂质15,32768.5,10.0,证券,债券,1
21290,148498,3.0,18桂质16,32768.5,10.0,证券,债券,1
21291,148499,3.0,18桂质17,32768.5,10.0,证券,债券,1
21292,148501,3.0,18冀质31,32768.5,10.0,证券,债券,1
21293,148502,3.0,18冀质32,32768.5,10.0,证券,债券,1
21294,148503,3.0,18冀质33,32768.5,10.0,证券,债券,1
21295,148504,3.0,18冀质34,32768.5,10.0,证券,债券,1
21296,148505,3.0,18冀质35,32768.5,10.0,证券,债券,1
21297,148506,3.0,18冀质36,32768.5,10.0,证券,债券,1
21298,148507,3.0,18晋质11,32768.5,10.0,证券,债券,1
21299,148508,3.0,18晋质12,32768.5,10.0,证券,债券,1
21300,148509,3.0,18晋质13,32768.5,10.0,证券,债券,1
21301,148510,3.0,18晋质14,32768.5,10.0,证券,债券,1
21302,148511,3.0,18晋质15,32768.5,10.0,证券,债券,1
21303,148512,3.0,18晋质16,32768.5,10.0,证券,债券,1
21304,148513,3.0,18晋质17,32768.5,10.0,证券,债券,1
21305,148514,3.0,18内质22,32768.5,10.0,证券,债券,1
21306,148515,3.0,18内质23,32768.5,10.0,证券,债券,1
21307,148518,3.0,18津质27,32768.5,10.0,证券,债券,1
21308,148519,3.0,18津质28,32768.5,10.0,证券,债券,1
21309,148520,3.0,18津质29,32768.5,10.0,证券,债券,1
21310,148521,3.0,18津质30,32768.5,10.0,证券,债券,1
21311,148523,3.0,18鲁质13,32768.5,10.0,证券,债券,1
21312,148524,3.0,18鲁质14,32768.5,10.0,证券,债券,1
21313,148525,3.0,18鲁质15,32768.5,10.0,证券,债券,1
21314,148526,3.0,18鲁质16,32768.5,10.0,证券,债券,1
21315,148527,3.0,18鲁质17,32768.5,10.0,证券,债券,1
21316,148528,3.0,18辽质15,32768.5,10.0,证券,债券,1
21317,148529,3.0,18辽质16,32768.5,10.0,证券,债券,1
21318,148530,3.0,18甬质09,32768.5,10.0,证券,债券,1
21319,148531,3.0,18甬质10,32768.5,10.0,证券,债券,1
21320,148532,3.0,18甬质11,32768.5,10.0,证券,债券,1
21321,148533,3.0,18甬质12,32768.5,10.0,证券,债券,1
21322,148534,3.0,18甬质13,32768.5,10.0,证券,债券,1
21323,148535,3.0,18甬质14,32768.5,10.0,证券,债券,1
21324,148536,3.0,18甬质15,32768.5,10.0,证券,债券,1
21325,148537,3.0,18甘质12,32768.5,10.0,证券,债券,1
21326,148538,3.0,18甘质13,32768.5,10.0,证券,债券,1
21327,148539,3.0,18赣质18,32768.5,10.0,证券,债券,1
21328,148540,3.0,18赣质19,32768.5,10.0,证券,债券,1
21329,148541,3.0,18宁质07,32768.5,10.0,证券,债券,1
21330,148542,3.0,18宁质08,32768.5,10.0,证券,债券,1
21331,148543,3.0,18宁质09,32768.5,10.0,证券,债券,1
21332,148544,3.0,18宁质10,32768.5,10.0,证券,债券,1
21333,148545,3.0,18宁质11,32768.5,10.0,证券,债券,1
21334,148546,3.0,18宁质12,32768.5,10.0,证券,债券,1
21335,148547,3.0,18宁质13,32768.5,10.0,证券,债券,1
21336,148548,3.0,18沪质07,32768.5,10.0,证券,债券,1
21337,148549,3.0,18沪质08,32768.5,10.0,证券,债券,1
21338,148550,3.0,18沪质09,32768.5,10.0,证券,债券,1
21339,148551,3.0,18沪质10,32768.5,10.0,证券,债券,1
21340,148552,3.0,18沪质11,32768.5,10.0,证券,债券,1
21341,148553,3.0,18沪质12,32768.5,10.0,证券,债券,1
21342,148554,3.0,18沪质13,32768.5,10.0,证券,债券,1
21343,148555,3.0,18沪质14,32768.5,10.0,证券,债券,1
21344,148556,3.0,18黔质22,32768.5,10.0,证券,债券,1
21345,148557,3.0,18黔质23,32768.5,10.0,证券,债券,1
21346,148558,3.0,18闽质14,32768.5,10.0,证券,债券,1
21347,148559,3.0,18闽质15,32768.5,10.0,证券,债券,1
21348,148560,3.0,18闽质16,32768.5,10.0,证券,债券,1
21349,148561,3.0,18琼质10,32768.5,10.0,证券,债券,1
21350,148562,3.0,18琼质11,32768.5,10.0,证券,债券,1
21351,148563,3.0,18琼质12,32768.5,10.0,证券,债券,1
21352,148564,3.0,18豫质25,32768.5,10.0,证券,债券,1
21353,148565,3.0,18豫质26,32768.5,10.0,证券,债券,1
21354,148566,3.0,18豫质27,32768.5,10.0,证券,债券,1
21355,148567,3.0,18豫质28,32768.5,10.0,证券,债券,1
21356,148568,3.0,18豫质29,32768.5,10.0,证券,债券,1
21357,148569,3.0,18豫质30,32768.5,10.0,证券,债券,1
21358,148570,3.0,18豫质31,32768.5,10.0,证券,债券,1
21359,148571,3.0,18云质19,32768.5,10.0,证券,债券,1
21360,148572,3.0,18云质20,32768.5,10.0,证券,债券,1
21361,148573,3.0,18云质21,32768.5,10.0,证券,债券,1
21362,148574,3.0,18云质22,32768.5,10.0,证券,债券,1
21363,148575,3.0,18云质23,32768.5,10.0,证券,债券,1
21364,148576,3.0,18粤质35,32768.5,10.0,证券,债券,1
21365,148577,3.0,18粤质36,32768.5,10.0,证券,债券,1
21366,148578,3.0,18川质30,32768.5,10.0,证券,债券,1
21367,148579,3.0,18宁质14,32768.5,10.0,证券,债券,1
21368,148580,3.0,18宁质15,32768.5,10.0,证券,债券,1
21369,148581,3.0,18宁质16,32768.5,10.0,证券,债券,1
21370,148582,3.0,18宁质17,32768.5,10.0,证券,债券,1
21371,148583,3.0,18宁质18,32768.5,10.0,证券,债券,1
21372,148584,3.0,18宁质19,32768.5,10.0,证券,债券,1
21373,148585,3.0,18辽质17,32768.5,10.0,证券,债券,1
21374,148586,3.0,18辽质18,32768.5,10.0,证券,债券,1
21375,148587,3.0,18辽质19,32768.5,10.0,证券,债券,1
21376,148588,3.0,18辽质20,32768.5,10.0,证券,债券,1
21377,148589,3.0,18辽质21,32768.5,10.0,证券,债券,1
21378,148590,3.0,18辽质22,32768.5,10.0,证券,债券,1
21379,148591,3.0,18辽质23,32768.5,10.0,证券,债券,1
21380,148592,3.0,18渝质13,32768.5,10.0,证券,债券,1
21381,148593,3.0,18渝质14,32768.5,10.0,证券,债券,1
21382,148595,3.0,18川质31,32768.5,10.0,证券,债券,1
21383,148596,3.0,18川质32,32768.5,10.0,证券,债券,1
21384,148597,3.0,18吉质09,32768.5,10.0,证券,债券,1
21385,148598,3.0,18吉质10,32768.5,10.0,证券,债券,1
21386,148599,3.0,18吉质11,32768.5,10.0,证券,债券,1
21387,148601,3.0,18吉质04,32768.5,10.0,证券,债券,1
21388,148602,3.0,18吉质05,32768.5,10.0,证券,债券,1
21389,148603,3.0,18吉质06,32768.5,10.0,证券,债券,1
21390,148604,3.0,18吉质07,32768.5,10.0,证券,债券,1
21391,148605,3.0,18吉质08,32768.5,10.0,证券,债券,1
21392,148607,3.0,18鲁质08,32768.5,10.0,证券,债券,1
21393,148608,3.0,18鲁质09,32768.5,10.0,证券,债券,1
21394,148609,3.0,18浙质04,32768.5,10.0,证券,债券,1
21395,148610,3.0,18浙质05,32768.5,10.0,证券,债券,1
21396,148611,3.0,18浙质06,32768.5,10.0,证券,债券,1
21397,148612,3.0,18浙质07,32768.5,10.0,证券,债券,1
21398,148613,3.0,18陕质19,32768.5,10.0,证券,债券,1
21399,148614,3.0,18陕质20,32768.5,10.0,证券,债券,1
21400,148615,3.0,18陕质21,32768.5,10.0,证券,债券,1
21401,148616,3.0,18陕质22,32768.5,10.0,证券,债券,1
21402,148617,3.0,18陕质23,32768.5,10.0,证券,债券,1
21403,148618,3.0,18豫质04,32768.5,10.0,证券,债券,1
21404,148619,3.0,18豫质05,32768.5,10.0,证券,债券,1
21405,148620,3.0,18豫质06,32768.5,10.0,证券,债券,1
21406,148621,3.0,18豫质07,32768.5,10.0,证券,债券,1
21407,148622,3.0,18豫质08,32768.5,10.0,证券,债券,1
21408,148623,3.0,18豫质09,32768.5,10.0,证券,债券,1
21409,148624,3.0,18豫质10,32768.5,10.0,证券,债券,1
21410,148625,3.0,18豫质11,32768.5,10.0,证券,债券,1
21411,148626,3.0,18豫质12,32768.5,10.0,证券,债券,1
21412,148627,3.0,18豫质13,32768.5,10.0,证券,债券,1
21413,148628,3.0,18豫质14,32768.5,10.0,证券,债券,1
21414,148629,3.0,18豫质15,32768.5,10.0,证券,债券,1
21415,148630,3.0,18豫质16,32768.5,10.0,证券,债券,1
21416,148631,3.0,18豫质17,32768.5,10.0,证券,债券,1
21417,148632,3.0,18豫质18,32768.5,10.0,证券,债券,1
21418,148633,3.0,18豫质19,32768.5,10.0,证券,债券,1
21419,148634,3.0,18豫质20,32768.5,10.0,证券,债券,1
21420,148635,3.0,18豫质21,32768.5,10.0,证券,债券,1
21421,148636,3.0,18豫质22,32768.5,10.0,证券,债券,1
21422,148637,3.0,18豫质23,32768.5,10.0,证券,债券,1
21423,148638,3.0,18豫质24,32768.5,10.0,证券,债券,1
21424,148639,3.0,18津质16,32768.5,10.0,证券,债券,1
21425,148640,3.0,18津质17,32768.5,10.0,证券,债券,1
21426,148641,3.0,18津质18,32768.5,10.0,证券,债券,1
21427,148642,3.0,18津质19,32768.5,10.0,证券,债券,1
21428,148643,3.0,18津质20,32768.5,10.0,证券,债券,1
21429,148644,3.0,18津质21,32768.5,10.0,证券,债券,1
21430,148645,3.0,18津质22,32768.5,10.0,证券,债券,1
21431,148646,3.0,18津质23,32768.5,10.0,证券,债券,1
21432,148647,3.0,18津质24,32768.5,10.0,证券,债券,1
21433,148648,3.0,18津质25,32768.5,10.0,证券,债券,1
21434,148649,3.0,18津质26,32768.5,10.0,证券,债券,1
21435,148650,3.0,18连质09,32768.5,10.0,证券,债券,1
21436,148651,3.0,18连质10,32768.5,10.0,证券,债券,1
21437,148652,3.0,18连质11,32768.5,10.0,证券,债券,1
21438,148653,3.0,18连质12,32768.5,10.0,证券,债券,1
21439,148655,3.0,18内质15,32768.5,10.0,证券,债券,1
21440,148656,3.0,18内质16,32768.5,10.0,证券,债券,1
21441,148657,3.0,18内质17,32768.5,10.0,证券,债券,1
21442,148658,3.0,18内质18,32768.5,10.0,证券,债券,1
21443,148659,3.0,18内质19,32768.5,10.0,证券,债券,1
21444,148660,3.0,18内质20,32768.5,10.0,证券,债券,1
21445,148661,3.0,18黔质19,32768.5,10.0,证券,债券,1
21446,148662,3.0,18黔质20,32768.5,10.0,证券,债券,1
21447,148663,3.0,18黔质21,32768.5,10.0,证券,债券,1
21448,148664,3.0,18川质09,32768.5,10.0,证券,债券,1
21449,148665,3.0,18川质10,32768.5,10.0,证券,债券,1
21450,148666,3.0,18川质11,32768.5,10.0,证券,债券,1
21451,148667,3.0,18川质12,32768.5,10.0,证券,债券,1
21452,148668,3.0,18川质13,32768.5,10.0,证券,债券,1
21453,148669,3.0,18川质14,32768.5,10.0,证券,债券,1
21454,148670,3.0,18川质15,32768.5,10.0,证券,债券,1
21455,148671,3.0,18川质16,32768.5,10.0,证券,债券,1
21456,148672,3.0,18川质17,32768.5,10.0,证券,债券,1
21457,148673,3.0,18云质16,32768.5,10.0,证券,债券,1
21458,148674,3.0,18云质17,32768.5,10.0,证券,债券,1
21459,148675,3.0,18云质18,32768.5,10.0,证券,债券,1
21460,148676,3.0,18岛质04,32768.5,10.0,证券,债券,1
21461,148677,3.0,18岛质05,32768.5,10.0,证券,债券,1
21462,148678,3.0,18岛质06,32768.5,10.0,证券,债券,1
21463,148679,3.0,18岛质07,32768.5,10.0,证券,债券,1
21464,148680,3.0,18浙质08,32768.5,10.0,证券,债券,1
21465,148681,3.0,18浙质09,32768.5,10.0,证券,债券,1
21466,148682,3.0,18浙质10,32768.5,10.0,证券,债券,1
21467,148683,3.0,18浙质11,32768.5,10.0,证券,债券,1
21468,148684,3.0,18渝质10,32768.5,10.0,证券,债券,1
21469,148685,3.0,18渝质11,32768.5,10.0,证券,债券,1
21470,148686,3.0,18渝质12,32768.5,10.0,证券,债券,1
21471,148687,3.0,18青质10,32768.5,10.0,证券,债券,1
21472,148688,3.0,18青质11,32768.5,10.0,证券,债券,1
21473,148689,3.0,18青质12,32768.5,10.0,证券,债券,1
21474,148690,3.0,18青质13,32768.5,10.0,证券,债券,1
21475,148691,3.0,18青质14,32768.5,10.0,证券,债券,1
21476,148692,3.0,18鲁质10,32768.5,10.0,证券,债券,1
21477,148693,3.0,18鲁质11,32768.5,10.0,证券,债券,1
21478,148694,3.0,18鲁质12,32768.5,10.0,证券,债券,1
21479,148695,3.0,18冀质26,32768.5,10.0,证券,债券,1
21480,148696,3.0,18冀质27,32768.5,10.0,证券,债券,1
21481,148697,3.0,18冀质28,32768.5,10.0,证券,债券,1
21482,148698,3.0,18冀质29,32768.5,10.0,证券,债券,1
21483,148699,3.0,18冀质30,32768.5,10.0,证券,债券,1
21484,148701,3.0,18津质09,32768.5,10.0,证券,债券,1
21485,148702,3.0,18津质10,32768.5,10.0,证券,债券,1
21486,148703,3.0,18津质11,32768.5,10.0,证券,债券,1
21487,148704,3.0,18津质12,32768.5,10.0,证券,债券,1
21488,148705,3.0,18津质13,32768.5,10.0,证券,债券,1
21489,148706,3.0,18津质14,32768.5,10.0,证券,债券,1
21490,148707,3.0,18津质15,32768.5,10.0,证券,债券,1
21491,148708,3.0,18甘质02,32768.5,10.0,证券,债券,1
21492,148709,3.0,18甘质03,32768.5,10.0,证券,债券,1
21493,148710,3.0,18甘质04,32768.5,10.0,证券,债券,1
21494,148711,3.0,18甘质05,32768.5,10.0,证券,债券,1
21495,148712,3.0,18黑质04,32768.5,10.0,证券,债券,1
21496,148713,3.0,18黑质05,32768.5,10.0,证券,债券,1
21497,148714,3.0,18黑质06,32768.5,10.0,证券,债券,1
21498,148715,3.0,18黑质07,32768.5,10.0,证券,债券,1
21499,148716,3.0,18黑质08,32768.5,10.0,证券,债券,1
21500,148717,3.0,18湘质09,32768.5,10.0,证券,债券,1
21501,148718,3.0,18湘质10,32768.5,10.0,证券,债券,1
21502,148719,3.0,18辽质09,32768.5,10.0,证券,债券,1
21503,148720,3.0,18辽质10,32768.5,10.0,证券,债券,1
21504,148721,3.0,18岛质01,32768.5,10.0,证券,债券,1
21505,148722,3.0,18岛质02,32768.5,10.0,证券,债券,1
21506,148723,3.0,18岛质03,32768.5,10.0,证券,债券,1
21507,148724,3.0,18赣质09,32768.5,10.0,证券,债券,1
21508,148725,3.0,18赣质10,32768.5,10.0,证券,债券,1
21509,148726,3.0,18赣质11,32768.5,10.0,证券,债券,1
21510,148727,3.0,18赣质12,32768.5,10.0,证券,债券,1
21511,148728,3.0,18赣质13,32768.5,10.0,证券,债券,1
21512,148729,3.0,18赣质14,32768.5,10.0,证券,债券,1
21513,148730,3.0,18赣质15,32768.5,10.0,证券,债券,1
21514,148731,3.0,18赣质16,32768.5,10.0,证券,债券,1
21515,148732,3.0,18内质13,32768.5,10.0,证券,债券,1
21516,148733,3.0,18晋质04,32768.5,10.0,证券,债券,1
21517,148734,3.0,18晋质05,32768.5,10.0,证券,债券,1
21518,148735,3.0,18晋质06,32768.5,10.0,证券,债券,1
21519,148736,3.0,18晋质07,32768.5,10.0,证券,债券,1
21520,148737,3.0,18晋质08,32768.5,10.0,证券,债券,1
21521,148738,3.0,18晋质09,32768.5,10.0,证券,债券,1
21522,148739,3.0,18晋质10,32768.5,10.0,证券,债券,1
21523,148740,3.0,18云质08,32768.5,10.0,证券,债券,1
21524,148741,3.0,18云质09,32768.5,10.0,证券,债券,1
21525,148742,3.0,18云质10,32768.5,10.0,证券,债券,1
21526,148743,3.0,18云质11,32768.5,10.0,证券,债券,1
21527,148744,3.0,18赣质17,32768.5,10.0,证券,债券,1
21528,148745,3.0,18川质06,32768.5,10.0,证券,债券,1
21529,148746,3.0,18川质07,32768.5,10.0,证券,债券,1
21530,148747,3.0,18宁质02,32768.5,10.0,证券,债券,1
21531,148748,3.0,18宁质03,32768.5,10.0,证券,债券,1
21532,148749,3.0,18宁质04,32768.5,10.0,证券,债券,1
21533,148750,3.0,18宁质05,32768.5,10.0,证券,债券,1
21534,148751,3.0,18宁质06,32768.5,10.0,证券,债券,1
21535,148752,3.0,18黑质09,32768.5,10.0,证券,债券,1
21536,148753,3.0,18黑质10,32768.5,10.0,证券,债券,1
21537,148754,3.0,18辽质11,32768.5,10.0,证券,债券,1
21538,148755,3.0,18辽质12,32768.5,10.0,证券,债券,1
21539,148756,3.0,18辽质13,32768.5,10.0,证券,债券,1
21540,148757,3.0,18辽质14,32768.5,10.0,证券,债券,1
21541,148758,3.0,18连质05,32768.5,10.0,证券,债券,1
21542,148759,3.0,18连质06,32768.5,10.0,证券,债券,1
21543,148760,3.0,18连质07,32768.5,10.0,证券,债券,1
21544,148761,3.0,18连质08,32768.5,10.0,证券,债券,1
21545,148762,3.0,18陕质13,32768.5,10.0,证券,债券,1
21546,148763,3.0,18陕质14,32768.5,10.0,证券,债券,1
21547,148764,3.0,18陕质15,32768.5,10.0,证券,债券,1
21548,148765,3.0,18陕质16,32768.5,10.0,证券,债券,1
21549,148766,3.0,18陕质17,32768.5,10.0,证券,债券,1
21550,148767,3.0,18陕质18,32768.5,10.0,证券,债券,1
21551,148769,3.0,18闽质08,32768.5,10.0,证券,债券,1
21552,148770,3.0,18闽质09,32768.5,10.0,证券,债券,1
21553,148771,3.0,18闽质10,32768.5,10.0,证券,债券,1
21554,148772,3.0,18闽质11,32768.5,10.0,证券,债券,1
21555,148773,3.0,18闽质12,32768.5,10.0,证券,债券,1
21556,148774,3.0,18闽质13,32768.5,10.0,证券,债券,1
21557,148775,3.0,18湘质11,32768.5,10.0,证券,债券,1
21558,148776,3.0,18湘质12,32768.5,10.0,证券,债券,1
21559,148777,3.0,18皖质06,32768.5,10.0,证券,债券,1
21560,148778,3.0,18皖质07,32768.5,10.0,证券,债券,1
21561,148779,3.0,18皖质08,32768.5,10.0,证券,债券,1
21562,148780,3.0,18冀质12,32768.5,10.0,证券,债券,1
21563,148781,3.0,18冀质13,32768.5,10.0,证券,债券,1
21564,148782,3.0,18冀质14,32768.5,10.0,证券,债券,1
21565,148783,3.0,18冀质15,32768.5,10.0,证券,债券,1
21566,148784,3.0,18冀质16,32768.5,10.0,证券,债券,1
21567,148785,3.0,18冀质17,32768.5,10.0,证券,债券,1
21568,148786,3.0,18冀质18,32768.5,10.0,证券,债券,1
21569,148787,3.0,18冀质19,32768.5,10.0,证券,债券,1
21570,148788,3.0,18冀质20,32768.5,10.0,证券,债券,1
21571,148789,3.0,18冀质21,32768.5,10.0,证券,债券,1
21572,148790,3.0,18冀质22,32768.5,10.0,证券,债券,1
21573,148791,3.0,18冀质23,32768.5,10.0,证券,债券,1
21574,148792,3.0,18冀质24,32768.5,10.0,证券,债券,1
21575,148793,3.0,18冀质25,32768.5,10.0,证券,债券,1
21576,148794,3.0,18鄂质05,32768.5,10.0,证券,债券,1
21577,148795,3.0,18鄂质06,32768.5,10.0,证券,债券,1
21578,148796,3.0,18鄂质07,32768.5,10.0,证券,债券,1
21579,148797,3.0,18黔质16,32768.5,10.0,证券,债券,1
21580,148798,3.0,18黔质17,32768.5,10.0,证券,债券,1
21581,148799,3.0,18黔质18,32768.5,10.0,证券,债券,1
21582,148801,3.0,17赣质34,32768.5,10.0,证券,债券,1
21583,148802,3.0,17黑质12,32768.5,10.0,证券,债券,1
21584,148803,3.0,17黑质13,32768.5,10.0,证券,债券,1
21585,148804,3.0,17黑质14,32768.5,10.0,证券,债券,1
21586,148805,3.0,17黑质15,32768.5,10.0,证券,债券,1
21587,148806,3.0,17黑质16,32768.5,10.0,证券,债券,1
21588,148807,3.0,17黑质17,32768.5,10.0,证券,债券,1
21589,148808,3.0,17黑质18,32768.5,10.0,证券,债券,1
21590,148809,3.0,17黑质19,32768.5,10.0,证券,债券,1
21591,148810,3.0,17黑质20,32768.5,10.0,证券,债券,1
21592,148811,3.0,17黑质21,32768.5,10.0,证券,债券,1
21593,148812,3.0,17川质41,32768.5,10.0,证券,债券,1
21594,148813,3.0,17川质42,32768.5,10.0,证券,债券,1
21595,148814,3.0,17川质43,32768.5,10.0,证券,债券,1
21596,148815,3.0,17川质44,32768.5,10.0,证券,债券,1
21597,148816,3.0,17川质45,32768.5,10.0,证券,债券,1
21598,148817,3.0,17川质46,32768.5,10.0,证券,债券,1
21599,148818,3.0,17川质47,32768.5,10.0,证券,债券,1
21600,148819,3.0,17川质48,32768.5,10.0,证券,债券,1
21601,148820,3.0,17川质49,32768.5,10.0,证券,债券,1
21602,148821,3.0,17川质50,32768.5,10.0,证券,债券,1
